InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0b_1x7/Conv2D OpenCL 13788.000000 13242.000000
InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0c_1x7/Conv2D CPU 5197.000000 6047.000000
InceptionV3/InceptionV3/Mixed_6e/Branch_1/Conv2d_0c_7x1/Conv2D OpenCL 13014.000000 13062.000000
InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0d_7x1/Conv2D CPU 6325.000000 6357.000000
InceptionV3/InceptionV3/Mixed_6e/Branch_2/Conv2d_0e_1x7/Conv2D CPU 5054.000000 5412.000000
InceptionV3/InceptionV3/Mixed_6e/concat CPU 399.000000 2077.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool CPU 223.000000 272.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0a_1x1/Conv2D CPU 2445.000000 3184.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_0a_1x1/Conv2D OpenCL 6812.000000 8663.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0b_1x7/Conv2D CPU 5213.000000 6015.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_0/Conv2d_1a_3x3/Conv2D OpenCL 6985.000000 6472.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_0c_7x1/Conv2D CPU 6307.000000 6423.000000
InceptionV3/InceptionV3/Mixed_7a/Branch_1/Conv2d_1a_3x3/Conv2D CPU 1091.000000 1103.000000
InceptionV3/InceptionV3/Mixed_7a/concat CPU 159.000000 1801.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool CPU 224.000000 283.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Conv2D OpenCL 6276.000000 6217.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Conv2D CPU 2392.000000 3604.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Conv2D CPU 2002.000000 3229.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Conv2D CPU 1464.000000 1752.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Conv2D OpenCL 297.000000 314.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Conv2D CPU 2332.000000 2588.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Conv2D CPU 2414.000000 2562.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Conv2D OpenCL 5637.000000 14979.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Conv2D OpenCL 5800.000000 5748.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat CPU 105.000000 178.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat CPU 130.000000 3101.000000
InceptionV3/InceptionV3/Mixed_7b/concat CPU 213.000000 324.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool CPU 347.000000 433.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Conv2D OpenCL 10769.000000 9301.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Conv2D CPU 4704.000000 8502.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Conv2D CPU 4089.000000 5263.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Conv2D CPU 3082.000000 4609.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Conv2D OpenCL 210.000000 175.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Conv2D CPU 2290.000000 2545.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Conv2D CPU 2415.000000 2670.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Conv2D OpenCL 5351.000000 15862.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Conv2D OpenCL 5593.000000 5331.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat CPU 108.000000 97.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat CPU 83.000000 3084.000000
InceptionV3/InceptionV3/Mixed_7c/concat CPU 233.000000 255.000000
InceptionV3/Logits/AvgPool_1a_8x8/AvgPool CPU 137.000000 150.000000
InceptionV3/Logits/Conv2d_1c_1x1/Conv2D CPU 1627.000000 1261.000000
InceptionV3/Logits/Conv2d_1c_1x1/Conv2D___tr4InceptionV3/Logits/SpatialSqueeze CPU 6.000000 9.000000
InceptionV3/Logits/SpatialSqueeze CPU 5.000000 6.000000
InceptionV3/Predictions/Shape CPU 0.000000 2.000000
InceptionV3/Predictions/Reshape CPU 3.000000 4.000000
InceptionV3/Predictions/Softmax CPU 30.000000 31.000000
InceptionV3/Predictions/Reshape_1 CPU 2.000000 5.000000
