InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0a_1x1/Conv2D OpenCL 4866.300000 5311.500000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0a_1x1/Conv2D CPU 3999.555556 4690.400000
InceptionV3/InceptionV3/Mixed_7b/Branch_0/Conv2d_0a_1x1/Conv2D CPU 3475.100000 3604.800000
InceptionV3/InceptionV3/Mixed_7b/Branch_3/Conv2d_0b_1x1/Conv2D CPU 2332.800000 2545.300000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0b_3x3/Conv2D OpenCL 10383.000000 10289.600000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_3x1/Conv2D CPU 4401.100000 4391.000000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/Conv2d_0b_1x3/Conv2D CPU 4761.300000 4890.200000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0d_3x1/Conv2D OpenCL 5382.150000 5056.700000
InceptionV3/InceptionV3/Mixed_7b/Branch_2/Conv2d_0c_1x3/Conv2D OpenCL 5523.000000 5256.700000
InceptionV3/InceptionV3/Mixed_7b/Branch_1/concat CPU 104.666667 112.111111
InceptionV3/InceptionV3/Mixed_7b/Branch_2/concat CPU 78.111111 1082.500000
InceptionV3/InceptionV3/Mixed_7b/concat CPU 191.400000 291.300000
InceptionV3/InceptionV3/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool CPU 574.600000 680.600000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0a_1x1/Conv2D OpenCL 7294.400000 8499.600000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0a_1x1/Conv2D CPU 6014.900000 9173.400000
InceptionV3/InceptionV3/Mixed_7c/Branch_0/Conv2d_0a_1x1/Conv2D CPU 5261.000000 6274.444444
InceptionV3/InceptionV3/Mixed_7c/Branch_3/Conv2d_0b_1x1/Conv2D CPU 3771.800000 4999.000000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0b_3x3/Conv2D OpenCL 10374.250000 10749.600000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0c_3x1/Conv2D CPU 4359.200000 4603.400000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/Conv2d_0b_1x3/Conv2D CPU 4773.000000 4871.900000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0d_3x1/Conv2D OpenCL 5288.000000 5334.600000
InceptionV3/InceptionV3/Mixed_7c/Branch_2/Conv2d_0c_1x3/Conv2D OpenCL 5540.315789 5357.400000
InceptionV3/InceptionV3/Mixed_7c/Branch_1/concat CPU 115.100000 99.555556
InceptionV3/InceptionV3/Mixed_7c/Branch_2/concat CPU 95.375000 994.300000
InceptionV3/InceptionV3/Mixed_7c/concat CPU 247.222222 262.555556
InceptionV3/Logits/AvgPool_1a_8x8/AvgPool CPU 142.100000 153.500000
InceptionV3/Logits/Conv2d_1c_1x1/Conv2D CPU 1328.500000 1320.333333
InceptionV3/Logits/Conv2d_1c_1x1/Conv2D___tr4InceptionV3/Logits/SpatialSqueeze CPU 7.888889 6.777778
InceptionV3/Logits/SpatialSqueeze CPU 5.200000 5.222222
InceptionV3/Predictions/Shape CPU 2.700000 2.800000
InceptionV3/Predictions/Reshape CPU 5.100000 4.600000
InceptionV3/Predictions/Softmax CPU 31.555556 32.900000
InceptionV3/Predictions/Reshape_1 CPU 4.300000 5.000000
