Iter 158: InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	5230	888233	893463
Iter 159: InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Conv2D	Convolution	CPU	4765	888990	893755
Iter 160: InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	OpenCL	3869	893573	897442
Iter 161: InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	6888	893836	900724
Iter 162: InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Conv2D	Convolution	OpenCL	3602	897558	901160
Iter 163: InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat	Concat	OpenCL	1448	901263	902711
Iter 164: InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Conv2D	Convolution	CPU	4233	900833	905066
Iter 165: InceptionV4/InceptionV4/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	2919	902814	905733
Iter 166: InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Conv2D	Convolution	CPU	3813	905213	909026
Iter 167: InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat	Concat	CPU	77	909140	909217
Iter 168: InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	3549	905893	909442
Iter 169: InceptionV4/InceptionV4/Mixed_7b/concat	Concat	CPU	608	909264	909872
Iter 170: InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3688	909934	913622
Iter 171: InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	5803	910002	915805
Iter 172: InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5822	913758	919580
Iter 173: InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	OpenCL	3980	915925	919905
Iter 174: InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Conv2D	Convolution	OpenCL	3649	919990	923639
Iter 175: InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Conv2D	Convolution	CPU	5100	919708	924808
Iter 176: InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat	Concat	OpenCL	1278	923754	925032
Iter 177: InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	3168	925091	928259
Iter 178: InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	3388	928379	931767
Iter 179: InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	7044	924887	931931
Iter 180: InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Conv2D	Convolution	CPU	3539	932156	935695
Iter 181: InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Conv2D	Convolution	CPU	3509	935840	939349
Iter 182: InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat	Concat	CPU	85	939505	939590
Iter 183: InceptionV4/InceptionV4/Mixed_7c/concat	Concat	CPU	369	939654	940023
Iter 184: InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3686	940070	943756
Iter 185: InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	5635	940379	946014
Iter 186: InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	5605	943885	949490
Iter 187: InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Conv2D	Convolution	OpenCL	4983	946119	951102
Iter 188: InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Conv2D	Convolution	CPU	5148	949645	954793
Iter 189: InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Conv2D	Convolution	OpenCL	3768	951203	954971
Iter 190: InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat	Concat	OpenCL	1402	955033	956435
Iter 191: InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	2933	956536	959469
Iter 192: InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Conv2D	Convolution	CPU	7132	954896	962028
Iter 193: InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	3489	959579	963068
Iter 194: InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Conv2D	Convolution	CPU	3605	962128	965733
Iter 195: InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Conv2D	Convolution	CPU	3408	965837	969245
Iter 196: InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat	Concat	CPU	69	969375	969444
Iter 197: InceptionV4/InceptionV4/Mixed_7d/concat	Concat	CPU	345	969486	969831
Iter 198: InceptionV4/Logits/AvgPool_1a/AvgPool	Pooling	CPU	163	969906	970069
Iter 199: InceptionV4/Logits/PreLogitsFlatten/flatten/Shape	Shape	CPU	2	970138	970140
Iter 200: InceptionV4/Logits/PreLogitsFlatten/flatten/strided_slice	StridedSlice	CPU	1	970177	970178
Iter 201: InceptionV4/Logits/PreLogitsFlatten/flatten/Reshape/shape	Pack	CPU	0	970212	970212
Iter 202: InceptionV4/Logits/AvgPool_1a/AvgPool___tr4InceptionV4/Logits/PreLogitsFlatten/flatten/Reshape	ConvertTensor	CPU	6	970257	970263
Iter 203: InceptionV4/Logits/PreLogitsFlatten/flatten/Reshape	Reshape	CPU	6	970313	970319
Iter 204: InceptionV4/Logits/Logits/MatMul	MatMul	CPU	15604	970363	985967
Iter 205: InceptionV4/Logits/Logits/BiasAdd	BinaryOp	CPU	37	986080	986117
Iter 206: InceptionV4/Logits/Predictions	Softmax	CPU	20	986156	986176
Iter 0: InceptionV4/InceptionV4/Conv2d_1a_3x3/Conv2D	Convolution	CPU	4144	342	4486
Iter 1: InceptionV4/InceptionV4/Conv2d_2a_3x3/Conv2D	Convolution	CPU	11287	4729	16016
Iter 2: InceptionV4/InceptionV4/Conv2d_2b_3x3/Conv2D	Convolution	CPU	21666	16195	37861
Iter 3: InceptionV4/InceptionV4/Mixed_3a/Branch_0/MaxPool_0a_3x3/MaxPool	Pooling	CPU	1706	38001	39707
Iter 4: InceptionV4/InceptionV4/Mixed_3a/Branch_1/Conv2d_0a_3x3/Conv2D	Convolution	CPU	27653	39850	67503
Iter 5: InceptionV4/InceptionV4/Mixed_3a/concat	Concat	CPU	1970	67664	69634
Iter 6: InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	4666	69697	74363
Iter 7: InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	13728	69874	83602
Iter 8: InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	14578	74495	89073
Iter 9: InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	15840	89253	105093
Iter 10: InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	OpenCL	29107	83726	112833
Iter 11: InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_1a_3x3/Conv2D	Convolution	CPU	15488	105370	120858
Iter 12: InceptionV4/InceptionV4/Mixed_4a/concat	Concat	CPU	2907	121084	123991
Iter 13: InceptionV4/InceptionV4/Mixed_5a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	CPU	37378	124047	161425
Iter 14: InceptionV4/InceptionV4/Mixed_5a/Branch_1/MaxPool_1a_3x3/MaxPool	Pooling	CPU	1344	161599	162943
Iter 15: InceptionV4/InceptionV4/Mixed_5a/concat	Concat	CPU	1087	163041	164128
Iter 16: InceptionV4/InceptionV4/Mixed_5b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3899	164308	168207
Iter 17: InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	5736	164220	169956
Iter 18: InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2758	168341	171099
Iter 19: InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	5260	171223	176483
Iter 20: InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	OpenCL	8666	170066	178732
Iter 21: InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	6408	176770	183178
Iter 22: InceptionV4/InceptionV4/Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	CPU	1889	183444	185333
Iter 23: InceptionV4/InceptionV4/Mixed_5b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	CPU	3840	185442	189282
Iter 24: InceptionV4/InceptionV4/Mixed_5b/concat	Concat	CPU	1383	189432	190815
Iter 25: InceptionV4/InceptionV4/Mixed_5c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	3989	190887	194876
Iter 26: InceptionV4/InceptionV4/Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	6013	190942	196955
Iter 27: InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2950	195042	197992
Iter 28: InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	CPU	4049	198081	202130
Iter 29: InceptionV4/InceptionV4/Mixed_5c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	6284	197048	203332
Iter 30: InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2752	202264	205016
Iter 31: InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	3829	205118	208947
Iter 32: InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	5541	209213	214754
Iter 33: InceptionV4/InceptionV4/Mixed_5c/concat	Concat	CPU	1387	214999	216386
Iter 34: InceptionV4/InceptionV4/Mixed_5d/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	4069	216446	220515
Iter 35: InceptionV4/InceptionV4/Mixed_5d/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	5913	216664	222577
Iter 36: InceptionV4/InceptionV4/Mixed_5d/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2810	220668	223478
Iter 37: InceptionV4/InceptionV4/Mixed_5d/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	CPU	3971	223570	227541
Iter 38: InceptionV4/InceptionV4/Mixed_5d/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	6941	222673	229614
Iter 39: InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2760	227665	230425
Iter 40: InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	3804	230517	234321
Iter 41: InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	5633	234615	240248
Iter 42: InceptionV4/InceptionV4/Mixed_5d/concat	Concat	CPU	1521	240444	241965
Iter 43: InceptionV4/InceptionV4/Mixed_5e/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	4015	242033	246048
Iter 44: InceptionV4/InceptionV4/Mixed_5e/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	5816	242181	247997
Iter 45: InceptionV4/InceptionV4/Mixed_5e/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2912	246210	249122
Iter 46: InceptionV4/InceptionV4/Mixed_5e/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	CPU	3964	249212	253176
Iter 47: InceptionV4/InceptionV4/Mixed_5e/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	6422	248095	254517
Iter 48: InceptionV4/InceptionV4/Mixed_5e/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	2790	253316	256106
Iter 49: InceptionV4/InceptionV4/Mixed_5e/Branch_2/Conv2d_0b_3x3/Conv2D	Convolution	CPU	3808	256205	260013
Iter 50: InceptionV4/InceptionV4/Mixed_5e/Branch_2/Conv2d_0c_3x3/Conv2D	Convolution	CPU	5459	260310	265769
Iter 51: InceptionV4/InceptionV4/Mixed_5e/concat	Concat	CPU	1326	266061	267387
Iter 52: InceptionV4/InceptionV4/Mixed_6a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	7531	267445	274976
Iter 53: InceptionV4/InceptionV4/Mixed_6a/Branch_1/Conv2d_0b_3x3/Conv2D	Convolution	CPU	27153	275133	302286
Iter 54: InceptionV4/InceptionV4/Mixed_6a/Branch_1/Conv2d_1a_3x3/Conv2D	Convolution	CPU	17135	302441	319576
Iter 55: InceptionV4/InceptionV4/Mixed_6a/Branch_2/MaxPool_1a_3x3/MaxPool	Pooling	CPU	717	319710	320427
Iter 56: InceptionV4/InceptionV4/Mixed_6a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	OpenCL	72971	267603	340574
Iter 57: InceptionV4/InceptionV4/Mixed_6a/concat	Concat	CPU	21028	320535	341563
Iter 58: InceptionV4/InceptionV4/Mixed_6b/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	9211	341797	351008
Iter 59: InceptionV4/InceptionV4/Mixed_6b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	13020	341614	354634
Iter 60: InceptionV4/InceptionV4/Mixed_6b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6802	354732	361534
Iter 61: InceptionV4/InceptionV4/Mixed_6b/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15861	351122	366983
Iter 62: InceptionV4/InceptionV4/Mixed_6b/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	8041	361678	369719
Iter 63: InceptionV4/InceptionV4/Mixed_6b/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	8837	369831	378668
Iter 64: InceptionV4/InceptionV4/Mixed_6b/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	19596	367110	386706
Iter 65: InceptionV4/InceptionV4/Mixed_6b/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	11555	378794	390349
Iter 66: InceptionV4/InceptionV4/Mixed_6b/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	7394	386895	394289
Iter 67: InceptionV4/InceptionV4/Mixed_6b/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5797	394413	400210
Iter 68: InceptionV4/InceptionV4/Mixed_6b/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	13797	390547	404344
Iter 69: InceptionV4/InceptionV4/Mixed_6b/concat	Concat	CPU	930	404548	405478
Iter 70: InceptionV4/InceptionV4/Mixed_6c/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	9270	405705	414975
Iter 71: InceptionV4/InceptionV4/Mixed_6c/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	13080	405535	418615
Iter 72: InceptionV4/InceptionV4/Mixed_6c/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6754	418708	425462
Iter 73: InceptionV4/InceptionV4/Mixed_6c/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15890	415089	430979
Iter 74: InceptionV4/InceptionV4/Mixed_6c/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	7991	425603	433594
Iter 75: InceptionV4/InceptionV4/Mixed_6c/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	8798	433703	442501
Iter 76: InceptionV4/InceptionV4/Mixed_6c/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	19543	431099	450642
Iter 77: InceptionV4/InceptionV4/Mixed_6c/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	11507	442641	454148
Iter 78: InceptionV4/InceptionV4/Mixed_6c/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	7289	450780	458069
Iter 79: InceptionV4/InceptionV4/Mixed_6c/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5589	458183	463772
Iter 80: InceptionV4/InceptionV4/Mixed_6c/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	13769	454332	468101
Iter 81: InceptionV4/InceptionV4/Mixed_6c/concat	Concat	CPU	993	468234	469227
Iter 82: InceptionV4/InceptionV4/Mixed_6d/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	9295	469395	478690
Iter 83: InceptionV4/InceptionV4/Mixed_6d/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	13089	469291	482380
Iter 84: InceptionV4/InceptionV4/Mixed_6d/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6723	482481	489204
Iter 85: InceptionV4/InceptionV4/Mixed_6d/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15820	478803	494623
Iter 86: InceptionV4/InceptionV4/Mixed_6d/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	8101	489345	497446
Iter 87: InceptionV4/InceptionV4/Mixed_6d/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	8741	497555	506296
Iter 88: InceptionV4/InceptionV4/Mixed_6d/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	19712	494774	514486
Iter 89: InceptionV4/InceptionV4/Mixed_6d/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	11815	506438	518253
Iter 90: InceptionV4/InceptionV4/Mixed_6d/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	7333	514608	521941
Iter 91: InceptionV4/InceptionV4/Mixed_6d/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5657	522050	527707
Iter 92: InceptionV4/InceptionV4/Mixed_6d/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	13658	518446	532104
Iter 93: InceptionV4/Logits/PreLogitsFlatten/flatten/strided_slice/stack	Const	CPU	1	532354	532355
Iter 94: InceptionV4/Logits/PreLogitsFlatten/flatten/strided_slice/stack_1	Const	CPU	1	532410	532411
Iter 95: InceptionV4/Logits/PreLogitsFlatten/flatten/strided_slice/stack_2	Const	CPU	1	532471	532472
Iter 96: InceptionV4/Logits/PreLogitsFlatten/flatten/Reshape/shape/1	Const	CPU	0	532529	532529
Iter 97: InceptionV4/Logits/Logits/weights	Const	CPU	1	532591	532592
Iter 98: InceptionV4/Logits/Logits/biases	Const	CPU	1	532641	532642
Iter 99: InceptionV4/InceptionV4/Mixed_6d/concat	Concat	OpenCL	2146	532315	534461
Iter 100: InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	7805	534527	542332
Iter 101: InceptionV4/InceptionV4/Mixed_6e/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	21636	534616	556252
Iter 102: InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15696	542383	558079
Iter 103: InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	9515	556423	565938
Iter 104: InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	7870	566081	573951
Iter 105: InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	19989	558142	578131
Iter 106: InceptionV4/InceptionV4/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	6334	578248	584582
Iter 107: InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	11890	574104	585994
Iter 108: InceptionV4/InceptionV4/Mixed_6e/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5810	584698	590508
Iter 109: InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	10647	586088	596735
Iter 110: InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	11306	596892	608198
Iter 111: InceptionV4/InceptionV4/Mixed_6e/concat	Concat	CPU	944	608391	609335
Iter 112: InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	9509	609464	618973
Iter 113: InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	13142	609507	622649
Iter 114: InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	6706	622752	629458
Iter 115: InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15976	619102	635078
Iter 116: InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	8002	629594	637596
Iter 117: InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	8811	637710	646521
Iter 118: InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	20431	635189	655620
Iter 119: InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	11613	646717	658330
Iter 120: InceptionV4/InceptionV4/Mixed_6f/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	7310	655747	663057
Iter 121: InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5743	663171	668914
Iter 122: InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	14173	658508	672681
Iter 123: InceptionV4/InceptionV4/Mixed_6f/concat	Concat	OpenCL	1907	672969	674876
Iter 124: InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	7589	674937	682526
Iter 125: InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	21371	675034	696405
Iter 126: InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15601	682578	698179
Iter 127: InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	10040	696567	706607
Iter 128: InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	7897	706801	714698
Iter 129: InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	20591	698244	718835
Iter 130: InceptionV4/InceptionV4/Mixed_6g/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	6264	718954	725218
Iter 131: InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	11924	714918	726842
Iter 132: InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5641	725335	730976
Iter 133: InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	10540	726938	737478
Iter 134: InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	11505	737622	749127
Iter 135: InceptionV4/InceptionV4/Mixed_6g/concat	Concat	OpenCL	2021	749307	751328
Iter 136: InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	8252	751390	759642
Iter 137: InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	CPU	22090	751485	773575
Iter 138: InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	OpenCL	15688	759696	775384
Iter 139: InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	9157	773733	782890
Iter 140: InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Conv2D	Convolution	CPU	7808	783030	790838
Iter 141: InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	OpenCL	20608	775462	796070
Iter 142: InceptionV4/InceptionV4/Mixed_6h/Branch_3/AvgPool_0a_3x3/AvgPool	Pooling	OpenCL	6201	796203	802404
Iter 143: InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Conv2D	Convolution	CPU	13448	790980	804428
Iter 144: InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Conv2D	Convolution	OpenCL	5634	802494	808128
Iter 145: InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Conv2D	Convolution	CPU	10383	804522	814905
Iter 146: InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0e_1x7/Conv2D	Convolution	CPU	11278	815077	826355
Iter 147: InceptionV4/InceptionV4/Mixed_6h/concat	Concat	OpenCL	1904	826686	828590
Iter 148: InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	7556	828656	836212
Iter 149: InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Conv2D	Convolution	OpenCL	4258	836262	840520
Iter 150: InceptionV4/InceptionV4/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool	Pooling	OpenCL	2307	840633	842940
Iter 151: InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Conv2D	Convolution	CPU	18750	828741	847491
Iter 152: InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Conv2D	Convolution	CPU	13303	847699	861002
Iter 153: InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Conv2D	Convolution	CPU	17005	861232	878237
Iter 154: InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Conv2D	Convolution	CPU	8214	878378	886592
Iter 155: InceptionV4/InceptionV4/Mixed_7a/concat	Concat	CPU	464	886807	887271
Iter 156: InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Conv2D	Convolution	OpenCL	3865	887471	891336
Iter 157: InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Conv2D	Convolution	CPU	4800	887317	892117
